,Unnamed: 0,rep,mut,api,model,tech,killed
1848,1848,5,props_2buggy_3.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1849,1849,5,props_2buggy_5.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1850,1850,5,props_3buggy_1.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1851,1851,5,props_3buggy_2.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1852,1852,5,props_3buggy_4.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1853,1853,5,props_3buggy_3.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1854,1854,5,props_3buggy_5.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1855,1855,5,props_4buggy_4.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1856,1856,5,props_4buggy_3.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1857,1857,5,props_4buggy_2.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1858,1858,5,props_4buggy_1.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1859,1859,5,props_4buggy_5.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1864,1864,5,props_5buggy_3.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,0
1865,1865,5,props_1buggy_3.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1866,1866,5,props_1buggy_5.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1867,1867,5,props_1buggy_1.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1868,1868,5,props_1buggy_4.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1869,1869,5,props_1buggy_2.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1870,1870,5,props_2buggy_1.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1871,1871,5,props_2buggy_3.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1872,1872,5,props_2buggy_5.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,1
1873,1873,5,props_2buggy_2.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1874,1874,5,props_2buggy_4.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1875,1875,5,props_3buggy_1.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1876,1876,5,props_3buggy_4.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1877,1877,5,props_3buggy_5.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1878,1878,5,props_3buggy_3.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1879,1879,5,props_3buggy_2.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1880,1880,5,props_4buggy_5.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1884,1884,5,props_4buggy_4.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1886,1886,5,props_5buggy_2.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1887,1887,5,props_5buggy_4.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1888,1888,5,props_5buggy_5.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1889,1889,5,props_5buggy_1.py,decimal.Decimal.quantize,claude-3-opus-20240229,pbt_and_props,0
1890,1890,5,props_1buggy_4.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1891,1891,5,props_1buggy_2.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1892,1892,5,props_1buggy_3.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1893,1893,5,props_1buggy_5.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1894,1894,5,props_1buggy_1.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1900,1900,5,props_3buggy_1.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1901,1901,5,props_3buggy_4.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1902,1902,5,props_3buggy_5.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1903,1903,5,props_3buggy_2.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1904,1904,5,props_3buggy_3.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1905,1905,5,props_4buggy_5.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1906,1906,5,props_4buggy_2.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1908,1908,5,props_4buggy_3.py,networkx.find_cliques,gpt-4-final,pbt_and_props,1
1909,1909,5,props_4buggy_1.py,networkx.find_cliques,gpt-4-final,pbt_and_props,0
1915,1915,5,props_1buggy_3.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1916,1916,5,props_1buggy_5.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1917,1917,5,props_1buggy_1.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1918,1918,5,props_1buggy_2.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1919,1919,5,props_1buggy_4.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1920,1920,5,props_2buggy_1.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,1
1922,1922,5,props_2buggy_3.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1923,1923,5,props_2buggy_4.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1924,1924,5,props_2buggy_5.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1925,1925,5,props_3buggy_1.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,1
1927,1927,5,props_3buggy_2.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,1
1928,1928,5,props_3buggy_3.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1929,1929,5,props_3buggy_4.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1930,1930,5,props_4buggy_1.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1931,1931,5,props_4buggy_3.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1932,1932,5,props_4buggy_5.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1933,1933,5,props_4buggy_2.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1934,1934,5,props_4buggy_4.py,pandas.isna,gemini-1.5-pro-latest-final,pbt_and_props,0
1941,1941,5,props_1buggy_1.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1942,1942,5,props_1buggy_4.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1943,1943,5,props_1buggy_5.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1944,1944,5,props_1buggy_3.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1946,1946,5,props_2buggy_4.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1947,1947,5,props_2buggy_1.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1948,1948,5,props_2buggy_5.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1949,1949,5,props_2buggy_2.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1950,1950,5,props_3buggy_1.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1951,1951,5,props_3buggy_3.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1952,1952,5,props_3buggy_2.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1953,1953,5,props_3buggy_4.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1954,1954,5,props_3buggy_5.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1955,1955,5,props_4buggy_3.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1956,1956,5,props_4buggy_4.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1957,1957,5,props_4buggy_2.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1958,1958,5,props_4buggy_1.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1959,1959,5,props_4buggy_5.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1961,1961,5,props_5buggy_1.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1962,1962,5,props_5buggy_2.py,zlib.adler32,gpt-4-final,pbt_and_props,1
1963,1963,5,props_5buggy_4.py,zlib.adler32,gpt-4-final,pbt_and_props,0
1964,1964,5,props_5buggy_5.py,zlib.adler32,gpt-4-final,pbt_and_props,0
